,hmid,wid,reflection_period,original_hm,cleaned_hm,modified,num_sentence,ground_truth_category,predicted_category,age,country,gender,marital,parenthood
1071,113228,934,24h,I finally went to the gym a whole week.,I finally went to the gym a whole week.,True,1,,exercise,24.0,MEX,f,single,n
1072,113472,1898,24h,I went to the gym today.,I went to the gym today.,True,1,,exercise,24.0,USA,m,single,n
1073,113652,4829,24h,I went on a mile long jog around town after work.,I went on a mile long jog around town after work.,True,1,,exercise,26,USA,m,single,n
1074,113658,4589,24h,Went for a run,Went for a run,True,1,,exercise,19,USA,f,single,n
1075,113693,1008,24h,I finally stuck to a workout routine.,I finally stuck to a workout routine.,True,1,,exercise,21.0,USA,m,single,n
1076,113694,639,24h,I ran 2 miles in the morning before work.,I ran 2 miles in the morning before work.,True,1,,exercise,27.0,USA,m,single,n
1077,113939,1964,24h,"I took a walk, which, even though I didn't want to, made me feel better after.","I took a walk, which, even though I didn't want to, made me feel better after.",True,1,exercise,exercise,30,USA,o,single,n
1078,113961,1276,24h,I ran a few miles and got a lot of exercise.,I ran a few miles and got a lot of exercise.,True,1,,exercise,32.0,USA,m,single,n
1079,114006,88,24h,When my friend and I exercised together at the gym.,When my friend and I exercised together at the gym.,True,1,,exercise,46,USA,f,married,y
1080,125697,88,24h,"I had a good exercise work out.  My legs were sore afterwards, but it felt good.","I had a good exercise work out.  My legs were sore afterwards, but it felt good.",True,2,,exercise,46,USA,f,married,y
1081,114088,10902,24h,Going to the gym and exercising made me happy because I was glad I made it there and I was happy I could accomplish the whole class.,Going to the gym and exercising made me happy because I was glad I made it there and I was happy I could accomplish the whole class.,True,1,exercise,exercise,71,,f,married,y
1082,114153,1642,24h,I was very happy while working out at the gym last night since it had been the for the first time I worked out since a couple of months ago. The feeling of satisfaction that I had after completing the work out made me feel very happy.,I was very happy while working out at the gym last night since it had been the for the first time I worked out since a couple of months ago. The feeling of satisfaction that I had after completing the work out made me feel very happy.,True,2,,exercise,24,USA,m,single,n
1083,114154,4972,24h,I completed my daily weight lifting workout without feeling exhausted. Exercise always make me happy because it energizes me throughout the day.,I completed my daily weight lifting workout without feeling exhausted. Exercise always make me happy because it energizes me throughout the day.,True,2,,exercise,32,USA,m,married,y
1084,114160,10703,24h,I had a great workout today so that made me happy both during the workout and afterwards,I had a great workout today so that made me happy both during the workout and afterwards,True,1,,exercise,62,USA,f,single,n
1085,114377,1722,24h,I went for a long walk.,I went for a long walk.,True,1,,exercise,39,USA,m,single,n
1086,114413,399,24h,I WENT TO RUNNING.,I WENT TO RUNNING.,True,1,,exercise,27.0,IND,m,single,n
1087,114518,2048,24h,I felt energized after coming back from a jog.,I felt energized after coming back from a jog.,True,1,,exercise,53.0,USA,f,married,y
1088,114608,4858,24h,Going out for a nice jog in the park on a cool Monday morning. ,Going out for a nice jog in the park on a cool Monday morning. ,True,1,,exercise,28.0,USA,m,single,n
1089,114748,285,24h,I walked for 45 minutes on the treadmill during lunch.,I walked for 45 minutes on the treadmill during lunch.,True,1,exercise,exercise,43,USA,m,single,n
1090,121090,285,24h,I did 30 push-ups in the evening.,I did 30 push-ups in the evening.,True,1,,exercise,43,USA,m,single,n
1091,114791,5043,24h,I meditated quietly at my home for 20 minutes.,I meditated quietly at my home for 20 minutes.,True,1,,exercise,30,USA,m,married,y
1092,114798,1282,24h,I did an intense workout with a friend for the first time in a few weeks.,I did an intense workout with a friend for the first time in a few weeks.,True,1,exercise,exercise,25.0,USA,m,single,n
1093,114829,500,24h,I exercised a little,I exercised a little,True,1,,exercise,24,USA,f,single,n
1094,114985,860,24h,"Exercising, running and walking for 3 hours kept me motivated.","Exercising, running and walking for 3 hours kept me motivated.",True,1,,exercise,45.0,USA,f,single,n
1095,115033,1059,24h,I drank cold water after a hard workout.,I drank cold water after a hard workout.,True,1,,exercise,28,USA,m,single,n
1096,115177,11207,24h,After a 5 day hiatus i was finally able to make it back to the gym today. ,After a 5 day hiatus i was finally able to make it back to the gym today. ,True,1,,exercise,42,USA,m,married,y
1097,115428,993,24h,I had a great time exercising this morning!,I had a great time exercising this morning!,True,1,,exercise,30,USA,f,married,y
1098,115461,154,24h,I ran a mile in under 8 minutes today.,I ran a mile in under 8 minutes today.,True,1,,exercise,32,USA,f,married,n
1099,115526,7128,24h,I was happy when I went for a run.,I was happy when I went for a run.,True,1,,exercise,32,USA,f,married,n
1100,115643,1080,24h,I hit a new personal best on deadlifts at the gym.,I hit a new personal best on deadlifts at the gym.,True,1,,exercise,23.0,USA,m,single,n
1101,115770,12128,24h,Today I was able to take a break from work and go to the gym. ,Today I was able to take a break from work and go to the gym. ,True,1,exercise,exercise,33,USA,f,divorced,n
1102,115784,11780,24h,"I had a great work out today for my run, it went as well or possibly even better than I could have hoped for.","I had a great work out today for my run, it went as well or possibly even better than I could have hoped for.",True,1,,exercise,32,USA,m,married,y
1103,115840,850,24h,Did a little running on the treadmill,Did a little running on the treadmill,True,1,,exercise,24.0,USA,m,single,n
1104,115962,3833,24h,Going to the gym and getting the after workout soreness. ,Going to the gym and getting the after workout soreness. ,True,1,,exercise,22,USA,m,single,n
1105,116500,407,24h,I felt good after a run this morning.,I felt good after a run this morning.,True,1,,exercise,26,USA,m,single,n
1106,116508,323,24h,It was an unexpectedly beautiful day out so I went for a jog during lunchtime.,It was an unexpectedly beautiful day out so I went for a jog during lunchtime.,True,1,,exercise,29,USA,m,married,n
1107,116698,1687,24h,I found an article online that helped me get started on my workout and diet/meal-prep schedule. ,I found an article online that helped me get started on my workout and diet/meal-prep schedule. ,True,1,exercise,exercise,23.0,USA,m,single,n
1108,116850,11844,24h,I completed a difficult exercise,I completed a difficult exercise,True,1,,exercise,27,USA,m,single,n
1109,116938,2219,24h,"I was able to go to the gym and get a good workout, it made me have better self esteem.","I was able to go to the gym and get a good workout, it made me have better self esteem.",True,1,,exercise,18,USA,m,single,n
1110,117006,3257,24h,I completed another workout.,I completed another workout.,True,1,,exercise,44,USA,m,single,n
1111,117074,6736,24h,I was able to continue my streak of exercising this morning.  I am trying to get in better shape and I have found the motivation to keep it up.,I was able to continue my streak of exercising this morning.  I am trying to get in better shape and I have found the motivation to keep it up.,True,2,,exercise,29,USA,m,married,n
1112,117144,4791,24h,When I was able to walk 1/4 mile without being out of breath.,When I was able to walk 1/4 mile without being out of breath.,True,1,,exercise,49.0,USA,f,married,y
1113,117168,1591,24h,I ran 2.53 miles today which is farther than my previous run on Monday.,I ran 2.53 miles today which is farther than my previous run on Monday.,True,1,,exercise,35.0,USA,f,married,y
1114,117469,1831,24h,I did things in my workout that I didn't think I'd be able to do (stronger and more capable than I thought!!),I did things in my workout that I didn't think I'd be able to do (stronger and more capable than I thought!!),True,1,,exercise,30,USA,f,single,n
1115,117486,1275,24h,"2 days ago, I got back on my gym routine, and it feels good knowing I'm back on my path to fitness","2 days ago, I got back on my gym routine, and it feels good knowing I'm back on my path to fitness",True,1,,exercise,29,USA,m,single,n
1116,117503,209,24h,Did a workout at the local swimming pool his morning and had the entire pool to myself.,Did a workout at the local swimming pool his morning and had the entire pool to myself.,True,1,,exercise,28.0,USA,m,single,n
1117,117519,117,24h,I meditated briefly this morning and it felt great.,I meditated briefly this morning and it felt great.,True,1,,exercise,22.0,USA,m,single,n
1118,117667,3359,24h,I worked out at the gym for the first time in over a month due to illness.,I worked out at the gym for the first time in over a month due to illness.,True,1,,exercise,23,USA,m,single,n
1119,117706,13138,24h,I woke up from a short nap after doing some physically exerting work.,I woke up from a short nap after doing some physically exerting work.,True,1,exercise,exercise,20,USA,f,single,n
1120,117984,2223,24h,Took a shower after a workout. Felt great after the shower.,Took a shower after a workout. Felt great after the shower.,True,2,,exercise,26,USA,m,single,n
1121,122782,2223,24h,Went and did my ab workout and made a glass of chocolate milk.,Went and did my ab workout and made a glass of chocolate milk.,True,1,,exercise,26,USA,m,single,n
1122,118160,246,24h,I beat my personal best at the gym.,I beat my personal best at the gym.,True,1,,exercise,29,USA,m,divorced,n
1123,118268,1079,24h,I felt happy when I finished my Yoga workout...it sucked but was so relieved when I did it and didnt make an excuse.,I felt happy when I finished my Yoga workout...it sucked but was so relieved when I did it and didnt make an excuse.,True,1,,exercise,28.0,USA,f,single,y
1124,118697,681,24h,Doing yoga after putting the kids to bed.,Doing yoga after putting the kids to bed.,True,1,,exercise,29,USA,f,married,y
